UNITID,EFFYLEV,EFYTOTLT
231785,1,1129
231785,2,1129
231828,1,1149
231828,2,1149
231837,1,1150
231837,2,1002
231837,4,148
231873,1,2247
231873,2,2247
231882,1,6951
231882,2,6951
231970,1,854
231970,2,23
231970,4,831
232016,1,1704
232016,2,1704
232025,1,1085
232025,2,1023
232025,4,62
232043,1,2214
232043,2,1262
232043,4,952
232052,1,1446
232052,2,1446
232089,1,1508
232089,2,1508
232186,1,39977
232186,2,23788
232186,4,16189
232195,1,9774
232195,2,9774
232256,1,1099
232256,2,1099
232265,1,6331
232265,2,5404
232265,4,927
232308,1,1277
232308,2,839
232308,4,438
232414,1,19663
232414,2,19663
232423,1,21130
232423,2,18619
232423,4,2511
232450,1,13693
232450,2,13693
232502,1,1196
232502,2,1196
232557,1,64610
232557,2,39226
232557,4,25384
232566,1,5570
232566,2,4278
232566,4,1292
232575,1,8993
232575,2,8993
232593,1,29
232593,2,29
232609,1,2996
232609,2,2359
232609,4,637
232618,1,316
232618,2,316
232672,1,2224
232672,2,1781
232672,4,443
232681,1,6244
232681,2,4975
232681,4,1269
232706,1,4053
232706,2,2524
232706,4,1529
232724,1,117
232724,2,117
232788,1,4507
232788,2,4507
232797,1,10481
232797,2,10435
232797,4,46
232867,1,8431
232867,2,8431
232885,1,493
232885,2,493
232919,1,249
232919,2,249
232937,1,8077
232937,2,6958
232937,4,1119
232946,1,72563
232946,2,72563
232982,1,28783
232982,2,20678
232982,4,8105
233019,1,5047
233019,2,5047
233037,1,2515
233037,2,2515
233082,1,191
233082,2,191
233091,1,915
233091,2,915
233116,1,7485
233116,2,7485
233277,1,9636
233277,2,8178
233277,4,1458
233286,1,38
233286,2,38
233295,1,1285
233295,2,1285
233301,1,544
233301,2,524
233301,4,20
233310,1,4590
233310,2,4590
233329,1,647
233329,2,647
233338,1,2085
233338,2,2085
233356,1,336
233356,2,336
233374,1,5549
233374,2,4105
233374,4,1444
233408,1,433
233408,2,433
233426,1,2103
233426,2,2103
233480,1,60
233480,2,60
233499,1,674
233499,2,674
233541,1,5444
233541,2,2444
233541,4,3000
233611,1,759
233611,2,759
233639,1,9381
233639,2,9381
233648,1,5631
233648,2,5631
233657,1,169
233657,2,169
233666,1,41
233666,2,41
233684,1,20248
233684,2,14762
233684,4,5486
233718,1,974
233718,2,888
233718,4,86
233754,1,15834
233754,2,15834
233772,1,45370
233772,2,45370
233842,1,354
233842,4,354
233897,1,2321
233897,2,2321
233903,1,3818
233903,2,3818
233912,1,669
233912,2,669
233921,1,33080
233921,2,24540
233921,4,8540
233949,1,13224
233949,2,13224
234030,1,36553
234030,2,25478
234030,4,11075
234076,1,31157
234076,2,18485
234076,4,12672
234085,1,1626
234085,2,1626
234119,1,186
234119,2,186
234137,1,399
234137,2,289
234137,4,110
234155,1,6220
234155,2,5414
234155,4,806
234164,1,1855
234164,2,1415
234164,4,440
234173,1,1512
234173,2,1512
234191,1,249
234191,2,249
234207,1,2190
234207,2,1787
234207,4,403
234216,1,1425
234216,2,1425
234225,1,157
234225,2,157
234359,1,442
234359,2,442
234377,1,5242
234377,2,5242
234401,1,156
234401,2,156
234492,1,3189
234492,2,3189
234650,1,69
234650,2,69
234669,1,26000
234669,2,26000
234687,1,92
234687,2,92
234696,1,5776
234696,2,5776
234711,1,3266
234711,2,3266
234739,1,848
234739,2,848
234784,1,1721
234784,2,1721
234827,1,13825
234827,2,12951
234827,4,874
234845,1,6294
234845,2,6294
234915,1,4578
234915,2,2145
234915,4,2433
234924,1,126
234924,2,126
234933,1,20176
234933,2,20176
234951,1,14802
234951,2,14802
234979,1,10255
234979,2,10255
235024,1,812
235024,2,812
235088,1,465
235088,2,465
235097,1,14770
235097,2,12400
235097,4,2370
235103,1,15757
235103,2,15757
235149,1,12497
235149,2,12497
235158,1,164
235158,2,164
235167,1,5738
235167,2,5346
235167,4,392
235237,1,15227
235237,2,15227
235307,1,287
235307,2,287
235316,1,8775
235316,2,4927
235316,4,3848
235334,1,4174
235334,2,4174
235343,1,12550
235343,2,12550
235352,1,96
235352,2,96
235422,1,1370
235422,2,939
235422,4,431
235431,1,10529
235431,2,10529
235495,1,275
235495,2,275
235501,1,774
235501,2,774
235510,1,1246
235510,2,1246
235529,1,900
235529,2,900
235547,1,946
235547,2,203
235547,4,743
235583,1,595
235583,2,595
235671,1,11180
235671,2,11180
235699,1,6928
235699,2,6928
235750,1,6421
235750,2,6421
235769,1,154
235769,2,154
235954,1,57
235954,2,57
236018,1,103
236018,2,103
236027,1,395
236027,2,395
236072,1,11173
236072,2,11173
236090,1,83
236090,4,83
236133,1,1533
236133,2,1269
236133,4,264
236188,1,12161
236188,2,12161
236212,1,937
236212,2,937
236230,1,4013
236230,2,3524
236230,4,489
236258,1,6118
236258,2,6118
236328,1,3041
236328,2,2711
236328,4,330
236382,1,8204
236382,2,8204
236452,1,1903
236452,2,1480
236452,4,423
236504,1,10075
236504,2,10075
236513,1,12603
236513,2,12603
236531,1,503
236531,2,503
236577,1,4448
236577,2,3232
236577,4,1216
236595,1,8836
236595,2,4743
236595,4,4093
236610,1,9730
236610,2,9730
236638,1,9042
236638,2,9042
236656,1,10083
236656,2,10083
236692,1,12107
236692,2,12107
236708,1,16188
236708,2,16188
236744,1,139
236744,2,139
236753,1,11358
236753,2,11358
236887,1,8635
236887,2,8635
236896,1,2169
236896,2,1814
236896,4,355
236939,1,29761
236939,2,24742
236939,4,5019
236948,1,49806
236948,2,35604
236948,4,14202
236975,1,5404
236975,2,5404
236993,1,806
236993,2,806
237011,1,16452
237011,2,14806
237011,4,1646
237039,1,6636
237039,2,6636
237057,1,1630
237057,2,1630
237066,1,3526
237066,2,2725
237066,4,801
237109,1,8960
237109,2,8960
237118,1,789
237118,2,654
237118,4,135
237127,1,25
237127,2,25
237136,1,340
237136,2,326
237136,4,14
237145,1,20
237145,2,20
237154,1,9032
237154,2,7835
237154,4,1197
237172,1,483
237172,2,483
237181,1,945
237181,2,945
237215,1,2637
237215,2,2637
237242,1,221
237242,2,221
237303,1,178
237303,2,178
237312,1,1555
237312,2,1118
237312,4,437
237321,1,113
237321,2,113
237330,1,3450
237330,2,3138
237330,4,312
237358,1,865
237358,2,865
237367,1,5424
237367,2,4971
237367,4,453
237385,1,1972
237385,2,1972
237419,1,30
237419,2,30
237437,1,1671
237437,2,1671
237473,1,185
237473,2,185
237491,1,30
237491,2,30
237525,1,17218
237525,2,11002
237525,4,6216
237543,1,347
237543,2,347
237552,1,191
237552,2,191
237561,1,126
237561,2,126
237570,1,120
237570,2,120
237598,1,171
237598,2,171
237604,1,1195
237604,2,1195
237613,1,122
237613,2,122
237640,1,602
237640,2,561
237640,4,41
237686,1,5563
237686,2,5563
237701,1,2119
237701,2,2119
237729,1,300
237729,2,300
237783,1,1604
237783,2,960
237783,4,644
237792,1,4907
237792,2,4699
237792,4,208
237817,1,3290
237817,2,3290
237844,1,120
237844,2,120
237880,1,781
237880,4,781
237899,1,5245
237899,2,5194
237899,4,51
237905,1,57
237905,2,51
237905,4,6
237932,1,2962
237932,2,2837
237932,4,125
237950,1,1435
237950,2,1435
237969,1,1468
237969,2,1393
237969,4,75
237978,1,142
237978,2,142
237987,1,357
237987,2,357
237996,1,280
237996,2,280
238005,1,76
238005,2,76
238014,1,6046
238014,2,6046
238032,1,32849
238032,2,23210
238032,4,9639
238078,1,1458
238078,2,1127
238078,4,331
238096,1,31
238096,2,31
238166,1,144
238166,2,144
238175,1,186
238175,2,186
238193,1,3199
238193,2,2659
238193,4,540
238263,1,23998
238263,2,23941
238263,4,57
238315,1,13
238315,2,13
238324,1,383
238324,2,335
238324,4,48
238333,1,1446
238333,2,1446
238397,1,4054
238397,2,4054
238421,1,164
238421,2,164
238430,1,10891
238430,2,3823
238430,4,7068
238458,1,3916
238458,2,3396
238458,4,520
238476,1,3166
238476,2,3068
238476,4,98
238616,1,7397
238616,2,4232
238616,4,3165
238661,1,3501
238661,2,1984
238661,4,1517
238722,1,17206
238722,2,17206
238759,1,12880
238759,2,12880
238786,1,243
238786,2,243
238810,1,132
238810,2,132
238892,1,2191
238892,2,2191
238935,1,675
238935,2,377
238935,4,298
238980,1,5078
238980,2,3760
238980,4,1318
239008,1,4775
239008,2,4775
239017,1,1501
239017,2,1501
239071,1,921
239071,2,813
239071,4,108
239080,1,4267
239080,2,2288
239080,4,1979
239105,1,12559
239105,2,8491
239105,4,4068
239132,1,284
239132,2,284
239169,1,1263
239169,4,1263
239220,1,5147
239220,2,5147
239248,1,29186
239248,2,29186
239309,1,717
239309,2,717
239318,1,2828
239318,2,2573
239318,4,255
239372,1,12009
239372,2,12009
239390,1,2449
239390,2,1686
239390,4,763
239424,1,125
239424,4,125
239442,1,2191
239442,2,2191
239460,1,8253
239460,2,8253
239488,1,14406
239488,2,14406
239503,1,770
239503,2,602
239503,4,168
239512,1,666
239512,2,653
239512,4,13
239628,1,1085
239628,2,1085
239637,1,131
239637,4,131
239716,1,2384
239716,2,2228
239716,4,156
239743,1,1356
239743,2,642
239743,4,714
239877,1,84
239877,2,84
239910,1,4581
239910,2,4581
239929,1,1610
239929,2,1610
239965,1,28
239965,2,28
240055,1,18679
240055,2,18679
240107,1,12594
240107,2,2428
240107,4,10166
240116,1,6766
240116,2,6766
240125,1,14408
240125,2,14408
240170,1,7917
240170,2,7917
240189,1,12948
240189,2,10797
240189,4,2151
240198,1,6788
240198,2,6788
240213,1,75
240213,4,75
240240,1,112
240240,2,112
240268,1,12625
240268,2,11691
240268,4,934
240277,1,7925
240277,2,7329
240277,4,596
240329,1,11608
240329,2,9709
240329,4,1899
240338,1,897
240338,2,897
240365,1,15645
240365,2,13061
240365,4,2584
240374,1,6385
240374,2,6124
240374,4,261
240392,1,6218
240392,2,6043
240392,4,175
240417,1,10988
240417,2,9063
240417,4,1925
240426,1,3381
240426,2,3050
240426,4,331
240444,1,46345
240444,2,33558
240444,4,12787
240453,1,35941
240453,2,29467
240453,4,6474
240462,1,8965
240462,2,7824
240462,4,1141
240471,1,7829
240471,2,6908
240471,4,921
240480,1,10760
240480,2,9802
240480,4,958
240505,1,6072
240505,2,6072
240514,1,3435
240514,2,3435
240596,1,2089
240596,2,2089
240620,1,7949
240620,2,7949
240657,1,2825
240657,2,2825
240666,1,6310
240666,2,6310
240693,1,7190
240693,2,7190
240709,1,53
240709,2,53
240718,1,1976
240718,2,1976
240727,1,14546
240727,2,11179
240727,4,3367
240736,1,2900
240736,2,2900
240745,1,3193
240745,2,3193
240754,1,4333
240754,2,3939
240754,4,394
240790,1,1134
240790,2,1134
240879,1,807
240879,2,807
240985,1,679
240985,2,679
241100,1,2043
241100,2,1863
241100,4,180
241128,1,1717
241128,2,1610
241128,4,107
241146,1,1299
241146,2,1299
241182,1,584
241182,2,584
241191,1,1193
241191,2,1117
241191,4,76
241216,1,1762
241216,2,1642
241216,4,120
241225,1,2877
241225,2,2234
241225,4,643
241304,1,1973
241304,2,1839
241304,4,134
241331,1,980
241331,2,232
241331,4,748
241377,1,2755
241377,2,2312
241377,4,443
241386,1,1137
241386,2,877
241386,4,260
241395,1,799
241395,2,559
241395,4,240
241410,1,8625
241410,2,5938
241410,4,2687
241517,1,1805
241517,2,1805
241614,1,255
241614,2,255
241720,1,2079
241720,2,2079
241739,1,14919
241739,2,12107
241739,4,2812
241766,1,421
241766,2,390
241766,4,31
241793,1,745
241793,4,745
241836,1,1575
241836,2,1575
241906,1,578
241906,2,578
241951,1,615
241951,2,615
242042,1,937
242042,2,937
242112,1,3030
242112,2,3030
242121,1,1061
242121,2,1061
242130,1,530
242130,2,530
242149,1,792
242149,2,792
242316,1,453
242316,2,453
242413,1,545
242413,2,545
242422,1,23561
242422,2,23561
242556,1,917
242556,2,917
242565,1,810
242565,2,810
242583,1,808
242583,2,808
242617,1,6022
242617,2,5068
242617,4,954
242626,1,4938
242626,2,4629
242626,4,309
242635,1,5344
242635,2,4953
242635,4,391
242644,1,2886
242644,2,2698
242644,4,188
242653,1,11530
242653,2,7811
242653,4,3719
242662,1,6475
242662,2,6113
242662,4,362
242680,1,2489
242680,2,2410
242680,4,79
242699,1,2687
242699,2,2596
242699,4,91
242705,1,5508
242705,2,5397
242705,4,111
242723,1,907
242723,4,907
242750,1,203
242750,2,203
242820,1,1717
242820,2,1717
242884,1,1922
242884,2,1922
242945,1,543
242945,2,543
242954,1,108
242954,2,108
242972,1,3696
242972,2,3696
242981,1,2313
242981,2,2313
243072,1,4813
243072,2,4813
243081,1,672
243081,4,672
243106,1,3248
243106,2,3248
243115,1,4373
243115,2,4373
243133,1,5667
243133,2,5667
243142,1,4787
243142,2,4787
243151,1,3976
243151,2,3976
243179,1,4934
243179,2,4934
243188,1,1781
243188,2,1781
243197,1,14435
243197,2,13218
243197,4,1217
243203,1,2455
243203,2,564
243203,4,1891
243212,1,3592
243212,2,3592
243221,1,20135
243221,2,16157
243221,4,3978
243346,1,15190
243346,2,13724
243346,4,1466
243407,1,27
243407,2,27
243416,1,438
243416,2,438
243443,1,6890
243443,2,5528
243443,4,1362
243498,1,314
243498,4,314
243568,1,507
243568,2,192
243568,4,315
243577,1,6458
243577,2,5533
243577,4,925
243586,1,1727
243586,2,1544
243586,4,183
243601,1,18400
243601,2,14855
243601,4,3545
243638,1,4805
243638,2,4805
243647,1,990
243647,2,990
243665,1,3383
243665,2,3133
243665,4,250
243744,1,21292
243744,2,8080
243744,4,13212
243780,1,44929
243780,2,34653
243780,4,10276
243799,1,57
243799,2,57
243823,1,1184
243823,2,312
243823,4,872
243832,1,1456
243832,2,1359
243832,4,97
243841,1,1029
243841,2,1029
244011,1,1690
244011,2,1690
244154,1,1321
244154,2,1321
244190,1,1463
244190,2,265
244190,4,1198
244233,1,1252
244233,2,1252
244279,1,475
244279,2,475
244437,1,37397
244437,2,37397
244446,1,8216
244446,2,8216
244491,1,147
244491,2,147
244561,1,1244
244561,2,1244
244613,1,289
244613,2,289
245032,1,1155
245032,2,1155
245069,1,64
245069,2,64
245281,1,73
245281,2,73
245290,1,245
245290,2,245
245342,1,2488
245342,2,2488
245421,1,149
245421,2,149
245430,1,481
245430,2,481
245625,1,2767
245625,2,2767
245652,1,573
245652,2,447
245652,4,126
245731,1,33
245731,2,19
245731,4,14
245777,1,16
245777,2,12
245777,4,4
245838,1,1401
245838,2,256
245838,4,1145
245847,1,467
245847,2,158
245847,4,309
245865,1,896
245865,4,896
245883,1,1282
245883,2,360
245883,4,922
245892,1,994
245892,2,234
245892,4,760
245953,1,1711
245953,2,1352
245953,4,359
245962,1,964
245962,2,964
245980,1,47
245980,2,47
245999,1,2635
245999,2,2635
246008,1,447
246008,2,447
246017,1,1147
246017,2,1147
246035,1,1643
246035,2,1643
246071,1,102
246071,2,102
246202,1,1368
246202,2,1368
246266,1,1281
246266,2,1281
246345,1,227
246345,4,227
246354,1,10313
246354,2,10313
246406,1,51
246406,2,51
246415,1,136
246415,2,136
246460,1,126
246460,2,126
246594,1,168
246594,2,168
246789,1,127
246789,4,127
246813,1,7873
246813,2,7873
246895,1,1488
246895,2,1488
246974,1,1438
246974,2,1438
247010,1,72
247010,2,72
247047,1,159
247047,2,159
247065,1,1407
247065,2,1407
247153,1,625
247153,2,625
247162,1,147
247162,2,8
247162,4,139
247409,1,435
247409,2,435
247603,1,5511
247603,2,5511
247649,1,598
247649,2,598
247700,1,1568
247700,2,1568
247773,1,81
247773,2,68
247773,4,13
247825,1,75
247825,2,35
247825,4,40
247834,1,38853
247834,2,38853
247922,1,7
247922,4,7
247940,1,8906
247940,2,8906
248165,1,30
248165,2,30
248192,1,24
248192,2,24
248305,1,447
248305,2,447
248314,1,109
248314,2,109
248527,1,65
248527,2,65
248606,1,1039
248606,2,1039
248624,1,137
248624,2,137
248633,1,71
248633,2,71
248660,1,90
248660,2,90
248703,1,361
248703,2,361
248776,1,3049
248776,2,3049
248846,1,376
248846,2,376
248882,1,766
248882,2,766
248925,1,1271
248925,2,1271
248934,1,20809
248934,2,20809
248943,1,287
248943,2,287
249061,1,148
249061,2,148
249140,1,1335
249140,2,1335
249238,1,384
249238,2,384
249247,1,2474
249247,2,2474
249566,1,523
249566,2,523
249609,1,858
249609,2,858
250027,1,459
250027,2,459
250072,1,185
250072,2,185
250285,1,269
250285,2,269
250407,1,2260
250407,2,2260
250498,1,314
250498,2,314
250601,1,1169
250601,2,1169
250744,1,1222
250744,2,1222
250832,1,127
250832,2,127
250902,1,118
250902,2,118
250920,1,4302
250920,2,4302
250993,1,201
250993,2,201
251075,1,1090
251075,2,1090
251251,1,1002
251251,2,1002
251260,1,7530
251260,2,7530
251312,1,2064
251312,2,1682
251312,4,382
260293,1,20150
260293,2,19761
260293,4,389
260336,1,29
260336,2,29
260354,1,220
260354,2,220
260363,1,40
260363,2,40
260372,1,719
260372,2,719
260664,1,481
260664,2,481
260691,1,2568
260691,2,2568
260789,1,431
260789,2,431
260813,1,228
260813,2,228
260901,1,111355
260901,2,100631
260901,4,10724
260910,1,1211
260910,2,1211
260929,1,329
260929,2,329
260947,1,54
260947,2,54
260956,1,84
260956,4,84
260965,1,133
260965,2,133
260974,1,917
260974,2,917
260992,1,1426
260992,2,1426
261375,1,1883
261375,2,1883
261384,1,735
261384,2,735
261393,1,414
261393,2,414
261436,1,781
261436,2,781
261472,1,2432
261472,2,2432
261676,1,400
261676,2,400
261685,1,405
261685,2,405
261719,1,78
261719,2,78
261773,1,59
261773,2,59
261861,1,271
261861,2,271
261931,1,655
261931,2,655
262022,1,189
262022,4,189
262031,1,11243
262031,2,11243
262086,1,10612
262086,2,4457
262086,4,6155
262129,1,840
262129,2,840
262235,1,147
262235,2,147
262299,1,187
262299,2,187
262332,1,2302
262332,2,2302
262341,1,658
262341,2,658
262369,1,203
262369,2,203
262402,1,710
262402,2,710
262457,1,1804
262457,2,1804
262509,1,967
262509,2,967
262660,1,232
262660,2,232
362700,1,673
362700,2,673
362782,1,101
362782,2,101
363013,1,331
363013,2,331
363077,1,345
363077,2,345
363147,1,60
363147,2,60
363165,1,1186
363165,2,1186
363387,1,1896
363387,2,1896
363439,1,976
363439,2,976
363457,1,492
363457,2,492
363590,1,1499
363590,2,1499
363633,1,3705
363633,2,3705
363679,1,164
363679,2,164
363712,1,66
363712,2,66
363721,1,315
363721,4,315
363882,1,69
363882,2,69
363907,1,2135
363907,2,1553
363907,4,582
363916,1,1129
363916,2,774
363916,4,355
363934,1,1621
363934,2,1524
363934,4,97
364016,1,15673
364016,2,15673
364025,1,16388
364025,2,16388
364122,1,12
364122,2,12
364168,1,639
364168,2,639
364317,1,1722
364317,2,1722
364326,1,1211
364326,2,1211
364335,1,1376
364335,2,1376
364548,1,347
364548,2,347
364566,1,131
364566,2,131
364575,1,66
364575,2,66
364584,1,136
364584,2,136
364593,1,266
364593,2,266
364618,1,103
364618,2,103
364627,1,500
364627,2,500
364636,1,73
364636,2,73
364751,1,240
364751,2,240
364760,1,9
364760,2,9
364812,1,149
364812,2,149
364885,1,578
364885,2,578
364946,1,465
364946,2,465
364955,1,1983
364955,2,1983
364964,1,123
364964,2,123
364973,1,1543
364973,2,1543
365055,1,2044
365055,2,2044
365073,1,229
365073,2,229
365091,1,566
365091,2,566
365107,1,94
365107,2,94
365125,1,283
365125,2,283
365198,1,709
365198,2,709
365204,1,1848
365204,2,1848
365213,1,667
365213,2,667
365240,1,933
365240,2,933
365374,1,1342
365374,2,1342
365383,1,188
365383,2,188
365426,1,299
365426,4,299
365453,1,31
365453,2,31
365480,1,787
365480,2,787
365505,1,90
365505,2,90
365569,1,53
365569,2,53
365693,1,123
365693,2,123
365763,1,52
365763,2,52
365824,1,298
365824,2,298
365833,1,379
365833,2,379
366003,1,109
366003,2,86
366003,4,23
366155,1,58
366155,2,58
366191,1,3008
366191,2,3008
366252,1,7775
366252,2,7775
366261,1,249
366261,2,249
366270,1,618
366270,2,618
366289,1,128
366289,2,128
366340,1,966
366340,2,966
366368,1,111
366368,4,111
366395,1,33857
366395,2,33857
366401,1,14117
366401,2,14117
366438,1,160
366438,2,160
366447,1,2687
366447,2,2687
366465,1,4052
366465,2,4052
366535,1,998
366535,2,998
366544,1,1501
366544,2,1501
366553,1,3897
366553,2,3897
366571,1,52
366571,2,52
366580,1,1001
366580,2,1001
366605,1,49
366605,4,49
366623,1,62
366623,2,62
366632,1,110
366632,2,110
366650,1,1771
366650,2,1771
366678,1,1585
366678,2,1585
366696,1,1866
366696,2,1866
366711,1,10231
366711,2,9076
366711,4,1155
366748,1,624
366748,2,138
366748,4,486
366793,1,120
366793,4,120
366960,1,1786
366960,2,1786
367024,1,1626
367024,2,1626
367051,1,143
367051,2,143
367088,1,76
367088,2,76
367097,1,314
367097,2,314
367103,1,59
367103,2,59
367112,1,1316
367112,2,1316
367130,1,284
367130,2,284
367158,1,177
367158,2,177
367176,1,130
367176,2,130
367194,1,734
367194,2,734
367264,1,1082
367264,2,1082
367316,1,493
367316,2,493
367334,1,521
367334,2,521
367361,1,33
367361,2,33
367398,1,340
367398,2,340
367413,1,1203
367413,2,1203
367431,1,51
367431,2,51
367459,1,11812
367459,2,11812
367662,1,225
367662,2,225
367839,1,116
367839,2,56
367839,4,60
367875,1,782
367875,2,782
367884,1,3371
367884,2,3007
367884,4,364
367893,1,68
367893,2,14
367893,4,54
367909,1,2008
367909,2,2008
367936,1,3842
367936,2,509
367936,4,3333
367954,1,1741
367954,4,1741
367972,1,259
367972,2,259
367981,1,231
367981,2,231
368036,1,81
368036,2,81
368160,1,66
368160,2,66
368188,1,107
368188,2,107
368230,1,363
368230,2,363
368364,1,191
368364,2,191
368407,1,78
368407,2,78
368443,1,1310
368443,2,1310
368452,1,660
368452,2,660
368540,1,70
368540,2,70
368601,1,2234
368601,2,2234
368629,1,1335
368629,2,1335
368647,1,42
368647,2,42
368771,1,323
368771,2,323
368780,1,367
368780,2,367
368799,1,1287
368799,2,1287
368805,1,1245
368805,2,1245
368832,1,101
368832,2,101
368911,1,3461
368911,2,3461
369002,1,732
369002,4,732
369020,1,57
