UNITID,EFFYLEV,EFYTOTLT
449375,1,257
449375,2,257
449384,1,145
449384,2,145
449393,1,181
449393,2,181
449418,1,197
449418,2,197
449436,1,187
449436,2,187
449445,1,309
449445,2,309
449454,1,56
449454,2,56
449463,1,74
449463,2,74
449472,1,154
449472,2,154
449481,1,62
449481,4,62
449490,1,149
449490,2,149
449506,1,437
449506,2,437
449524,1,240
449524,2,240
449533,1,226
449533,2,226
449551,1,23
449551,2,23
449579,1,38
449579,4,38
449597,1,138
449597,2,138
449603,1,272
449603,2,272
449612,1,191
449612,2,191
449658,1,110
449658,2,110
449667,1,243
449667,2,243
449676,1,72
449676,2,72
449685,1,215
449685,2,215
449700,1,1059
449700,2,1059
449719,1,479
449719,2,479
449728,1,108
449728,2,108
449746,1,462
449746,2,462
449755,1,13
449755,2,13
449764,1,114
449764,2,114
449773,1,265
449773,2,265
449782,1,65
449782,2,65
449791,1,449
449791,2,449
449807,1,217
449807,2,217
449816,1,957
449816,2,957
449825,1,89
449825,2,89
449852,1,92
449852,2,92
449861,1,575
449861,2,575
449870,1,268
449870,2,94
449870,4,174
449889,1,5521
449889,4,5521
449898,1,1336
449898,2,1183
449898,4,153
449904,1,439
449904,2,439
449913,1,162
449913,2,162
449922,1,207
449922,4,207
449931,1,2513
449931,2,1498
449931,4,1015
449940,1,103
449940,2,103
449959,1,335
449959,2,335
449968,1,451
449968,2,451
449977,1,413
449977,2,413
449986,1,386
449986,2,386
449995,1,360
449995,2,360
450003,1,965
450003,2,965
450012,1,144
450012,2,144
450021,1,460
450021,2,460
450049,1,1063
450049,2,1063
450058,1,1212
450058,2,1212
450067,1,885
450067,2,885
450076,1,1677
450076,2,1677
450085,1,920
450085,2,920
450094,1,1481
450094,2,1481
450119,1,308
450119,2,308
450128,1,691
450128,2,691
450146,1,132
450146,2,132
450155,1,542
450155,2,542
450173,1,11073
450173,2,11073
450182,1,758
450182,2,758
450191,1,960
450191,2,960
450207,1,549
450207,2,549
450216,1,1106
450216,2,1106
450225,1,1052
450225,2,1052
450234,1,781
450234,2,781
450243,1,1312
450243,2,1312
450252,1,1128
450252,2,1128
450261,1,613
450261,2,613
450270,1,913
450270,2,913
450289,1,722
450289,2,722
450298,1,699
450298,2,568
450298,4,131
450304,1,248
450304,4,248
450377,1,1926
450377,2,1100
450377,4,826
450386,1,577
450386,2,577
450395,1,241
450395,2,241
450401,1,539
450401,2,539
450429,1,565
450429,2,565
450438,1,121
450438,2,121
450447,1,915
450447,2,915
450456,1,760
450456,2,659
450456,4,101
450465,1,1165
450465,2,1165
450474,1,1726
450474,2,1618
450474,4,108
450483,1,191
450483,2,178
450483,4,13
450492,1,821
450492,2,790
450492,4,31
450508,1,271
450508,2,271
450517,1,479
450517,2,479
450526,1,1143
450526,2,514
450526,4,629
450535,1,852
450535,2,238
450535,4,614
450544,1,608
450544,2,236
450544,4,372
450553,1,607
450553,2,607
450562,1,674
450562,2,674
450571,1,2174
450571,2,2174
450580,1,283
450580,2,283
450599,1,321
450599,2,321
450605,1,282
450605,2,282
450614,1,285
450614,2,285
450623,1,263
450623,2,263
450632,1,222
450632,2,222
450641,1,188
450641,2,188
450650,1,267
450650,2,267
450669,1,312
450669,2,312
450678,1,291
450678,2,291
450696,1,941
450696,2,941
450702,1,1179
450702,2,1179
450720,1,462
450720,2,462
450739,1,434
450739,2,434
450757,1,161
450757,2,161
450766,1,389
450766,2,39
450766,4,350
450775,1,397
450775,2,397
450784,1,170
450784,2,170
450793,1,223
450793,2,223
450809,1,168
450809,2,168
450818,1,235
450818,2,235
450827,1,224
450827,2,224
450836,1,196
450836,2,196
450845,1,155
450845,2,155
450854,1,171
450854,2,171
450863,1,156
450863,2,156
450872,1,138
450872,2,138
450881,1,94
450881,2,94
450933,1,28460
450933,2,22315
450933,4,6145
450942,1,815
450942,4,815
450951,1,248
450951,2,248
450960,1,394
450960,2,394
450979,1,18882
450979,2,10417
450979,4,8465
450988,1,407
450988,2,407
450997,1,164
450997,2,164
451006,1,90
451006,2,90
451015,1,299
451015,2,299
451024,1,61
451024,2,61
451033,1,24
451033,2,24
451042,1,63
451042,2,63
451051,1,74
451051,2,74
451060,1,402
451060,2,353
451060,4,49
451079,1,77
451079,4,77
451088,1,295
451088,2,295
451097,1,174
451097,2,174
451103,1,954
451103,2,954
451112,1,160
451112,2,160
451121,1,260
451121,2,260
451130,1,285
451130,4,285
451149,1,875
451149,2,875
451158,1,187
451158,2,187
451167,1,150
451167,2,150
451194,1,49
451194,2,49
451200,1,32
451200,2,32
451219,1,48
451219,2,48
451228,1,388
451228,2,388
451237,1,47
451237,2,47
451246,1,62
451246,2,62
451255,1,70
451255,2,70
451264,1,287
451264,2,287
451282,1,450
451282,2,450
451291,1,43
451291,2,43
451307,1,109
451307,2,109
451316,1,88
451316,2,88
451325,1,28
451325,2,28
451334,1,186
451334,2,186
451343,1,145
451343,2,145
451352,1,898
451352,2,898
451361,1,60
451361,2,60
451370,1,70
451370,2,70
451398,1,265
451398,2,265
451404,1,200
451404,2,200
451413,1,321
451413,2,321
451422,1,172
451422,2,172
451431,1,78
451431,2,78
451440,1,445
451440,2,445
451459,1,172
451459,2,172
451468,1,182
451468,2,182
451477,1,552
451477,2,552
451486,1,55
451486,2,55
451495,1,94
451495,2,94
451501,1,168
451501,2,168
451510,1,709
451510,4,709
451529,1,110
451529,2,110
451538,1,257
451538,2,257
451547,1,71
451547,2,71
451556,1,1577
451556,2,1577
451565,1,327
451565,2,327
451574,1,104
451574,2,104
451583,1,493
451583,2,493
451592,1,131
451592,2,131
451608,1,143
451608,2,143
451617,1,37
451617,2,37
451626,1,122
451626,2,122
451635,1,80
451635,2,80
451644,1,13
451644,2,13
451653,1,26
451653,2,26
451662,1,29835
451662,2,29835
451671,1,2503
451671,2,2213
451671,4,290
451680,1,1683
451680,2,1431
451680,4,252
451699,1,2970
451699,2,2970
451705,1,181
451705,2,181
451714,1,413
451714,2,413
451741,1,1343
451741,2,1343
451750,1,1488
451750,2,1488
451769,1,1356
451769,2,1356
451778,1,118
451778,2,118
451796,1,1347
451796,2,1347
451802,1,35
451802,2,35
451811,1,54
451811,2,54
451820,1,1964
451820,2,1964
451848,1,1075
451848,2,1075
451857,1,676
451857,2,676
451866,1,756
451866,2,756
451875,1,512
451875,2,512
451884,1,832
451884,2,832
451893,1,152
451893,2,152
451909,1,715
451909,2,715
451918,1,204
451918,2,204
451936,1,852
451936,2,852
451945,1,854
451945,2,854
451954,1,506
451954,2,506
451963,1,786
451963,2,786
451972,1,964
451972,2,964
451981,1,720
451981,2,720
451990,1,871
451990,2,871
452009,1,97
452009,2,97
452018,1,849
452018,2,849
452027,1,1041
452027,2,1041
452036,1,1144
452036,2,1144
452045,1,799
452045,2,799
452054,1,1342
452054,2,1342
452063,1,1498
452063,2,1498
452072,1,234
452072,2,234
452081,1,369
452081,2,369
452090,1,499
452090,2,204
452090,4,295
452106,1,86
452106,2,86
452115,1,1446
452115,2,1446
452124,1,1133
452124,2,1133
452133,1,2127
452133,2,1797
452133,4,330
452230,1,59
452230,2,59
452373,1,613
452373,2,613
452540,1,27
452540,2,27
452692,1,6
452692,2,6
452771,1,37
452771,2,37
452780,1,42
452780,2,42
452841,1,255
452841,2,255
452948,1,679
452948,2,679
453075,1,128
453075,2,128
453109,1,405
453109,2,405
453127,1,1739
453127,2,1525
453127,4,214
453163,1,8404
453163,2,5365
453163,4,3039
453215,1,1162
453215,2,930
453215,4,232
453297,1,76
453297,2,76
453349,1,773
453349,2,773
453455,1,577
453455,2,577
453464,1,893
453464,2,893
453473,1,634
453473,2,634
453482,1,462
453482,2,462
453507,1,39
453507,2,39
453516,1,29
453516,2,29
453552,1,748
453552,2,748
453570,1,95
453570,2,95
453747,1,365
453747,2,365
453756,1,262
453756,2,262
453792,1,648
453792,2,648
453817,1,416
453817,2,416
453923,1,3
453923,2,3
454032,1,587
454032,2,587
454078,1,25
454078,2,25
454175,1,706
454175,2,706
454184,1,412
454184,2,412
454209,1,219
454209,2,219
454227,1,2343
454227,2,1270
454227,4,1073
454236,1,959
454236,2,959
454245,1,408
454245,2,408
454263,1,236
454263,2,236
454281,1,39
454281,2,39
454290,1,109
454290,2,109
454306,1,384
454306,2,384
454315,1,190
454315,2,190
454324,1,156
454324,2,156
454333,1,113
454333,2,113
454342,1,213
454342,2,213
454351,1,263
454351,2,263
454360,1,269
454360,2,269
454379,1,216
454379,2,216
454388,1,199
454388,2,199
454397,1,170
454397,2,170
454403,1,275
454403,2,275
454412,1,298
454412,2,298
454421,1,231
454421,2,231
454430,1,145
454430,2,145
454449,1,60
454449,2,60
454458,1,363
454458,2,363
454467,1,201
454467,2,201
454476,1,179
454476,2,179
454485,1,84
454485,2,84
454494,1,178
454494,2,178
454500,1,196
454500,2,196
454519,1,205
454519,2,205
454528,1,134
454528,2,134
454537,1,120
454537,2,120
454546,1,364
454546,2,364
454555,1,418
454555,2,418
454564,1,991
454564,2,991
454573,1,490
454573,2,490
454582,1,747
454582,2,627
454582,4,120
454591,1,409
454591,2,409
454607,1,356
454607,2,356
454616,1,597
454616,2,597
454625,1,1434
454625,2,1434
454634,1,1401
454634,2,1401
454652,1,240
454652,2,240
454689,1,583
454689,2,4
454689,4,579
454698,1,401
454698,2,401
454704,1,73
454704,2,73
454713,1,596
454713,2,596
454722,1,66
454722,2,66
454731,1,247
454731,2,247
454740,1,317
454740,2,317
454759,1,31
454759,2,31
454768,1,239
454768,2,239
454777,1,288
454777,2,288
454786,1,585
454786,2,585
454795,1,175
454795,2,175
454801,1,282
454801,2,282
454810,1,57
454810,2,57
454829,1,1359
454829,2,163
454829,4,1196
454838,1,40
454838,4,40
454847,1,171
454847,2,171
454856,1,715
454856,2,715
454865,1,497
454865,2,497
454874,1,159
454874,2,159
454883,1,845
454883,2,845
454892,1,50
454892,2,50
454908,1,632
454908,2,632
454917,1,262
454917,2,262
454926,1,387
454926,2,387
454935,1,104
454935,2,104
454944,1,279
454944,2,279
454953,1,54
454953,2,54
454962,1,21
454962,2,21
454971,1,330
454971,2,330
454980,1,127
454980,2,127
454999,1,127
454999,2,127
455008,1,249
455008,2,249
455017,1,37
455017,2,37
455026,1,98
455026,2,98
455035,1,38
455035,2,38
455053,1,186
455053,2,186
455062,1,74
455062,2,74
455071,1,183
455071,2,183
455080,1,260
455080,2,260
455099,1,77
455099,4,77
455105,1,118
455105,2,118
455114,1,9787
455114,2,9787
455141,1,401
455141,2,401
455169,1,886
455169,4,886
455178,1,62
455178,4,62
455187,1,175
455187,2,175
455196,1,1294
455196,2,1294
455202,1,338
455202,2,338
455211,1,186
455211,2,186
455220,1,89
455220,2,89
455239,1,54
455239,2,54
455248,1,16
455248,2,16
455257,1,277
455257,2,277
455275,1,371
455275,2,371
455284,1,430
455284,2,430
455293,1,30
455293,2,30
455318,1,62
455318,2,62
455327,1,82
455327,2,82
455336,1,280
455336,2,280
455345,1,121
455345,2,121
455354,1,388
455354,2,388
455372,1,38
455372,2,38
455381,1,97
455381,2,97
455390,1,431
455390,2,431
455406,1,224
455406,4,224
455415,1,19
455415,2,19
455424,1,679
455424,2,679
455433,1,166
455433,4,166
455460,1,412
455460,2,412
455479,1,1068
455479,2,1068
455488,1,886
455488,2,886
455497,1,261
455497,2,261
455503,1,130
455503,2,130
455512,1,4581
455512,2,4581
455530,1,1522
455530,2,1522
455549,1,314
455549,2,314
455558,1,476
455558,2,476
455567,1,538
455567,2,538
455585,1,463
455585,2,463
455600,1,1454
455600,2,1454
455619,1,660
455619,2,660
455628,1,1409
455628,2,1409
455646,1,250
455646,2,250
455655,1,1142
455655,2,1142
455664,1,506
455664,4,506
455673,1,158
455673,2,158
455682,1,326
455682,4,326
455707,1,56
455707,2,56
455716,1,815
455716,2,815
455725,1,232
455725,2,232
455734,1,292
455734,2,292
455743,1,111
455743,2,111
455752,1,51
455752,2,51
455761,1,460
455761,2,460
455770,1,62
455770,2,62
455789,1,25
455789,2,25
455798,1,84
455798,2,84
455804,1,172
455804,4,172
455813,1,73
455813,4,73
455822,1,72
455822,2,72
455831,1,272
455831,2,272
455840,1,250
455840,2,250
455859,1,194
455859,2,194
455868,1,95
455868,2,95
455877,1,272
455877,2,272
455886,1,224
455886,2,224
455895,1,234
455895,2,234
455901,1,333
455901,2,333
455910,1,83
455910,2,83
455929,1,113
455929,2,113
455938,1,26
455938,2,26
455947,1,248
455947,2,248
455956,1,215
455956,2,215
455965,1,245
455965,2,245
455974,1,59
455974,2,59
455983,1,532
455983,2,532
455992,1,340
455992,4,340
456001,1,47
456001,2,47
456010,1,245
456010,2,245
456029,1,241
456029,2,241
456038,1,998
456038,2,998
456056,1,1101
456056,2,1101
456065,1,285
456065,2,285
456074,1,247
456074,2,247
456092,1,156
456092,2,156
456117,1,172
456117,2,172
456126,1,212
456126,2,212
456135,1,243
456135,2,243
456144,1,137
456144,2,137
456153,1,190
456153,2,190
456171,1,41
456171,4,41
456180,1,425
456180,2,425
456205,1,1122
456205,2,1122
456214,1,651
456214,2,651
456250,1,407
456250,2,407
456278,1,1256
456278,2,1256
456287,1,220
456287,2,220
456296,1,3762
456296,2,3762
456302,1,871
456302,2,871
456311,1,846
456311,2,846
456320,1,1286
456320,2,1286
456339,1,947
456339,2,947
456348,1,24129
456348,2,17537
456348,4,6592
456357,1,1168
456357,2,1168
456366,1,900
456366,2,900
456375,1,434
456375,2,434
456393,1,485
456393,2,485
456409,1,568
456409,2,568
456418,1,649
456418,2,649
456427,1,654
456427,2,654
456436,1,567
456436,2,567
456445,1,750
456445,2,750
456454,1,420
456454,2,420
456481,1,218
456481,2,118
456481,4,100
456490,1,240
456490,2,177
456490,4,63
456506,1,209
456506,2,209
456515,1,238
456515,2,238
456542,1,169
456542,4,169
456551,1,89
456551,2,89
456560,1,135
456560,2,135
456588,1,73
456588,2,73
456597,1,256
456597,2,256
456612,1,1009
456612,2,1009
456621,1,415
456621,2,356
456621,4,59
456630,1,335
456630,2,269
456630,4,66
456667,1,1497
456667,2,1261
456667,4,236
456719,1,248
456719,2,248
456728,1,126
456728,2,126
456737,1,195
456737,2,195
456746,1,176
456746,2,176
456755,1,102
456755,2,102
456764,1,249
456764,2,249
456773,1,144
456773,2,144
456782,1,746
456782,2,746
456791,1,1272
456791,2,1272
456807,1,541
456807,2,538
456807,4,3
456816,1,990
456816,2,978
456816,4,12
456825,1,180
456825,2,180
456834,1,394
456834,2,278
456834,4,116
456852,1,1149
456852,2,1149
456861,1,1431
456861,2,1431
456870,1,1716
456870,2,1716
456889,1,845
456889,2,845
456898,1,1091
456898,2,1091
456904,1,1180
456904,2,1180
456913,1,1101
456913,2,1101
456922,1,1648
456922,2,1648
456931,1,1983
456931,2,1983
456940,1,675
456940,2,675
456959,1,150
456959,2,150
456968,1,62
456968,2,62
456977,1,467
456977,2,467
456995,1,302
456995,2,302
457004,1,235
457004,2,235
457013,1,449
457013,2,449
457022,1,504
457022,2,504
457031,1,84
457031,2,84
457068,1,300
457068,2,300
457077,1,550
457077,2,550
457086,1,242
457086,2,242
457101,1,383
457101,2,383
457110,1,313
457110,2,313
457129,1,230
457129,2,230
457174,1,677
457174,2,677
457183,1,133
457183,2,133
457192,1,36
457192,2,36
457208,1,199
457208,2,199
457217,1,69
457217,2,69
457226,1,109
457226,2,109
457235,1,55
457235,2,55
457244,1,156
457244,2,156
457253,1,78
457253,2,78
457262,1,235
457262,2,235
457271,1,61
457271,4,61
457280,1,431
457280,2,431
457299,1,179
457299,2,179
457305,1,75
457305,2,75
457314,1,146
457314,2,146
457323,1,395
457323,2,395
457332,1,36
457332,2,36
457341,1,170
457341,2,170
457350,1,53
457350,2,53
457378,1,149
457378,2,149
457387,1,406
457387,2,406
457396,1,99
457396,2,99
457402,1,77
457402,2,57
457402,4,20
457411,1,261
457411,2,261
457420,1,203
457420,2,203
457439,1,103
457439,2,103
457448,1,173
457448,2,173
457457,1,28
457457,2,28
457466,1,86
457466,2,86
457475,1,158
457475,2,158
457484,1,140
457484,2,119
457484,4,21
457493,1,40
457493,2,40
457509,1,58
457509,2,58
457527,1,317
457527,2,317
457536,1,348
457536,2,348
457545,1,218
457545,2,218
457554,1,43
457554,2,43
457563,1,192
457563,2,192
457572,1,191
457572,2,191
457581,1,220
457581,2,220
457590,1,33
457590,2,33
457606,1,166
457606,2,166
457615,1,46
457615,2,46
457624,1,25
457624,2,25
457633,1,142
457633,2,142
457642,1,104
457642,2,104
457651,1,224
457651,2,224
457660,1,59
457660,2,59
457679,1,39
457679,2,39
457688,1,405
457688,2,405
457697,1,78
457697,2,78
457703,1,168
457703,2,168
457712,1,38
457712,2,38
457721,1,35
457721,2,35
457730,1,372
457730,2,372
457749,1,161
457749,2,161
457758,1,187
457758,2,187
457767,1,338
457767,2,338
457776,1,140
457776,2,140
457785,1,148
457785,2,148
457794,1,88
457794,2,88
457800,1,1375
457800,2,1375
457819,1,751
457819,2,751
457828,1,239
457828,2,239
457837,1,154
457837,2,154
457846,1,98
457846,2,98
457855,1,177
457855,2,177
457864,1,120
457864,2,120
457873,1,307
457873,2,307
457891,1,52
457891,2,52
457907,1,97
457907,2,97
457916,1,163
457916,2,163
457925,1,27
457925,2,27
457943,1,43
457943,2,43
457952,1,323
457952,2,323
457961,1,59
457961,2,59
457970,1,20
457970,2,20
457989,1,59
457989,2,59
457998,1,49
457998,2,49
458007,1,102
458007,2,102
458016,1,95
458016,2,95
458025,1,12
458025,2,12
458034,1,80
458034,2,80
458043,1,203
458043,2,203
458052,1,116
458052,2,116
458061,1,146
458061,2,146
458070,1,375
458070,2,375
458089,1,50
458089,2,50
458098,1,182
458098,2,182
458104,1,112
458104,2,112
458113,1,80
458113,2,80
458122,1,36
458122,2,36
458131,1,478
458131,2,478
458140,1,79
458140,2,79
458159,1,226
458159,4,226
458168,1,150
458168,2,150
458177,1,119
458177,2,119
458186,1,544
458186,2,544
458195,1,132
458195,2,132
458210,1,1449
458210,2,1449
458229,1,981
458229,2,981
458238,1,149
458238,2,149
458247,1,402
458247,2,402
458256,1,1612
458256,2,1612
458265,1,1014
458265,2,1014
458274,1,550
458274,2,550
458283,1,963
458283,2,963
458292,1,113
458292,2,113
458308,1,56
458308,2,56
458317,1,120
458317,2,120
458326,1,102
458326,2,102
458335,1,216
458335,2,216
458344,1,158
458344,2,158
458353,1,123
458353,2,123
458362,1,174
458362,2,174
458371,1,624
458371,2,624
458380,1,665
458380,2,665
458399,1,58
458399,2,58
458405,1,1237
458405,2,1237
458414,1,2866
458414,2,2866
458423,1,111
458423,2,111
458432,1,280
458432,2,280
458441,1,672
458441,2,672
458469,1,954
458469,2,954
458478,1,820
458478,2,820
458487,1,272
458487,2,272
458496,1,431
458496,2,431
458502,1,660
458502,2,660
458511,1,52
458511,4,52
458557,1,841
458557,2,841
458593,1,621
458593,2,621
458609,1,1237
458609,2,1237
458618,1,886
458618,2,886
458627,1,750
458627,2,750
458636,1,554
458636,2,554
458645,1,516
458645,2,516
458654,1,1039
458654,2,1039
458663,1,1048
458663,2,1048
458672,1,32
458672,2,32
458681,1,242
458681,2,242
458690,1,854
458690,2,854
458706,1,750
458706,2,750
458715,1,193
458715,2,193
458733,1,465
458733,2,465
458742,1,367
458742,2,367
458751,1,328
458751,2,328
458760,1,475
458760,2,469
458760,4,6
458779,1,536
458779,2,536
458797,1,612
458797,2,612
458803,1,268
458803,2,268
458812,1,137
458812,2,137
458821,1,157
458821,2,157
458830,1,285
458830,2,285
458849,1,103
458849,2,103
458858,1,176
458858,2,176
458867,1,174
458867,2,174
458885,1,542
458885,2,448
458885,4,94
458919,1,10302
458919,2,7614
458919,4,2688
458937,1,308
458937,2,268
458937,4,40
458955,1,427
458955,2,364
458955,4,63
458964,1,5027
458964,2,3538
458964,4,1489
458973,1,865
458973,2,710
458973,4,155
458982,1,481
458982,2,481
458991,1,722
458991,2,722
459000,1,312
459000,2,312
459019,1,263
459019,2,263
459028,1,134
459028,2,134
459037,1,254
459037,2,254
459046,1,183
459046,2,183
459055,1,86
459055,2,86
459064,1,249
459064,2,249
459073,1,126
459073,2,126
459091,1,72
459091,2,72
459107,1,556
459107,2,556
459116,1,263
459116,2,263
459125,1,51
459125,2,51
459134,1,58
459134,2,58
459143,1,86
459143,2,86
459152,1,308
459152,2,308
459161,1,514
459161,2,514
459170,1,128
459170,2,128
459189,1,131
459189,2,131
459198,1,207
459198,2,207
459204,1,571
459204,2,571
459213,1,568
459213,2,568
459222,1,89
459222,4,89
459231,1,412
459231,2,412
459259,1,790
459259,2,684
459259,4,106
459268,1,516
459268,2,416
459268,4,100
459277,1,331
459277,2,331
459286,1,335
459286,2,335
459295,1,170
459295,2,170
459301,1,205
459301,2,205
459310,1,57
459310,2,57
459329,1,222
459329,2,222
459338,1,86
459338,2,86
459347,1,129
459347,2,129
459356,1,161
459356,2,161
459365,1,50
459365,2,50
459374,1,55
459374,2,55
459392,1,174
459392,2,174
459408,1,70
459408,2,70
459417,1,33
459417,2,33
459426,1,113
459426,2,113
459435,1,64
459435,2,64
459444,1,105
459444,2,105
459453,1,132
459453,2,132
459462,1,331
459462,2,331
459471,1,48
459471,2,48
459480,1,61
459480,2,61
459499,1,22
459499,2,22
459514,1,39
459514,2,39
459523,1,80
459523,2,80
459532,1,176
459532,2,176
459541,1,77
459541,2,77
459550,1,197
459550,2,197
459569,1,20
459569,2,20
459578,1,250
459578,2,250
459587,1,540
459587,2,540
459596,1,711
459596,2,711
459602,1,433
459602,2,433
459611,1,418
459611,2,418
459620,1,273
459620,2,273
459639,1,626
459639,2,626
459648,1,369
459648,2,369
459657,1,456
459657,2,456
459666,1,393
459666,2,393
459675,1,532
459675,2,532
459684,1,735
459684,2,735
459693,1,551
459693,2,551
